,index,Unnamed: 0,Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Negotiable
3706,5398,1541,Hyundai,Sonata,2019,Saudi,Grey,Standard,2.4,Gas,Automatic,70676,Riyadh,59500,False
3707,5400,2631,Lexus,GX,2015,Saudi,White,Full,4.6,Gas,Automatic,137000,Jeddah,133000,False
3708,5401,458,Ford,Expedition,2016,Gulf Arabic,White,Full,5.4,Gas,Automatic,81000,Riyadh,88000,False
3709,5402,5050,Hyundai,Accent,2015,Saudi,White,Standard,1.4,Gas,Automatic,105000,Dammam,24000,False
3710,5403,7971,Chrysler,C300,2010,Other,Red,Full,5.7,Gas,Automatic,100000,Riyadh,20000,False
3711,5404,6483,Land Rover,Range Rover,2007,Saudi,White,Full,8.9,Gas,Automatic,148,Riyadh,38000,False
3712,5405,494,Hyundai,Accent,2017,Saudi,White,Semi Full,1.6,Gas,Automatic,125848,Riyadh,30000,False
3713,5406,910,Chevrolet,Suburban,2000,Other,Grey,Full,5.3,Gas,Automatic,2964,Tabouk,18000,False
3714,5407,1570,Lexus,ES,2020,Saudi,Grey,Standard,2.5,Gas,Automatic,30000,Riyadh,142500,False
3715,5409,3927,Dodge,Charger,2018,Other,Blue,Semi Full,3.6,Gas,Automatic,89000,Dammam,109000,False
3716,5410,2358,Kia,Rio,2016,Saudi,Grey,Standard,1.4,Gas,Automatic,270000,Riyadh,25000,False
3717,5412,2702,Honda,Accord,2009,Saudi,Another Color,Semi Full,2.4,Gas,Automatic,235000,Riyadh,25000,False
3718,5415,1605,Porsche,Cayenne,2017,Gulf Arabic,Black,Full,3.0,Gas,Automatic,93000,Dammam,210000,False
3719,5416,8010,Toyota,Furniture,2012,Saudi,Black,Semi Full,2.0,Gas,Automatic,202245,Riyadh,41000,False
3720,5417,541,Honda,Accord,2014,Saudi,White,Full,2.4,Gas,Automatic,223000,Riyadh,48000,False
3721,5419,2005,GMC,Yukon,2014,Saudi,White,Full,5.3,Gas,Automatic,327000,Dammam,77000,False
3722,5422,5894,Toyota,Yaris,2016,Saudi,White,Standard,1.5,Gas,Automatic,100,Yanbu,32000,False
3723,5423,1980,MG,RX8,2020,Saudi,Grey,Semi Full,2.0,Gas,Automatic,19000,Jeddah,88000,False
3724,5424,4316,Ford,Victoria,2011,Saudi,Another Color,Standard,4.6,Gas,Automatic,128000,Yanbu,43000,False
3725,5425,6265,Toyota,Prado,2009,Other,Silver,Full,4.0,Gas,Manual,300000,Jeddah,50000,False
3726,5426,522,Honda,Civic,2019,Saudi,White,Semi Full,1.6,Gas,Automatic,41000,Jeddah,67000,False
3727,5427,4776,Lexus,LX,2017,Gulf Arabic,Navy,Full,5.7,Gas,Automatic,80897,Riyadh,350000,False
3728,5428,3108,Ford,Expedition,2013,Saudi,Red,Standard,5.4,Gas,Automatic,21700,Dammam,35000,False
3729,5429,4676,Chevrolet,Pick up,1981,Saudi,Red,Full,4.5,Gas,Automatic,350000,Al-Jouf,30000,False
3730,5431,755,Hyundai,Accent,2019,Saudi,Grey,Standard,1.4,Gas,Automatic,48521,Riyadh,39500,False
3731,5432,1527,Ford,Taurus,2019,Saudi,White,Semi Full,2.0,Gas,Automatic,89500,Jeddah,76000,False
3732,5433,2940,Chevrolet,Caprice,1990,Other,Blue,Full,1.6,Gas,Automatic,92000,Al-Ahsa,44000,False
3733,5434,2310,Honda,Accord,2017,Saudi,Another Color,Full,2.4,Gas,Automatic,93990,Riyadh,83500,False
3734,5435,3874,Toyota,Rav4,2018,Gulf Arabic,White,Full,2.5,Gas,Automatic,84000,Jubail,85000,False
3735,5437,4862,GAC,GS3,2021,Gulf Arabic,White,Semi Full,1.3,Gas,Automatic,9000,Riyadh,46000,False
3736,5441,2609,Chevrolet,Tahoe,2011,Saudi,Brown,Semi Full,5.3,Gas,Automatic,266000,Dammam,56000,False
3737,5444,1775,Toyota,Ciocca,2013,Other,Black,Full,5.7,Gas,Automatic,53000,Riyadh,90000,False
3738,5445,2388,Renault,Dokker,2016,Saudi,White,Standard,1.5,Gas,Manual,122000,Riyadh,21500,False
3739,5446,62,Nissan,Sunny,2019,Saudi,White,Standard,1.5,Gas,Automatic,99104,Riyadh,26800,False
3740,5448,974,Jeep,Wrangler,2018,Gulf Arabic,Grey,Semi Full,4.4,Gas,Automatic,43000,Jeddah,135000,False
3741,5449,7401,Hyundai,Sonata,2013,Saudi,Silver,Semi Full,2.4,Gas,Automatic,348,Dammam,22000,False
3742,5450,801,Kia,Rio,2016,Saudi,Grey,Semi Full,1.4,Gas,Automatic,138000,Jeddah,30000,False
3743,5451,4365,Nissan,Navara,2016,Saudi,White,Standard,2.4,Gas,Manual,204000,Dammam,42000,False
3744,5452,7507,Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,62400,Dammam,40000,False
3745,5453,781,Toyota,Camry,2020,Saudi,Silver,Full,2.5,Gas,Automatic,22000,Riyadh,77000,False
3746,5455,7320,Toyota,Innova,2016,Saudi,Navy,Standard,2.7,Gas,Manual,141000,Jazan,56000,False
3747,5456,1217,Changan,CS75,2019,Saudi,Grey,Full,1.8,Gas,Automatic,83425,Riyadh,51500,False
3748,5457,5836,Ford,Victoria,1998,Saudi,Green,Standard,4.6,Gas,Automatic,40000,Riyadh,5000,False
3749,5458,4961,Toyota,Land Cruiser,2013,Saudi,White,Full,4.6,Gas,Automatic,280,Najran,100000,False
3750,5462,6964,Chevrolet,Tahoe,2008,Other,Black,Full,5.3,Gas,Automatic,280000,Dammam,50000,False
3751,5463,6845,Ford,Fusion,2014,Saudi,Blue,Standard,1.6,Gas,Automatic,167000,Jeddah,35000,False
3752,5464,395,Land Rover,Range Rover,2019,Other,Black,Full,5.0,Gas,Automatic,28000,Riyadh,450000,False
3753,5465,6245,Jaguar,XF,2009,Saudi,Another Color,Semi Full,6.0,Gas,Automatic,50000,Riyadh,35000,False
3754,5466,4091,Mazda,3,2018,Saudi,Black,Standard,1.6,Gas,Automatic,99000,Al-Medina,45000,False
3755,5467,1412,Hyundai,Sonata,2018,Saudi,Grey,Standard,2.4,Gas,Automatic,65000,Al-Ahsa,64000,False
3756,5469,6865,Hyundai,Elantra,2021,Other,White,Full,2.0,Gas,Automatic,3000,Riyadh,90000,False
3757,5470,7047,Toyota,Camry,2016,Saudi,White,Full,2.5,Gas,Automatic,155000,Qassim,52000,False
3758,5471,6266,Cadillac,CT4,2020,Saudi,Grey,Semi Full,3.7,Gas,Automatic,5800,Jeddah,155000,False
3759,5472,4403,Nissan,Navara,2016,Saudi,White,Standard,2.5,Gas,Manual,185000,Hail,43000,False
3760,5473,7959,Toyota,Corolla,2020,Saudi,White,Semi Full,1.1,Gas,Automatic,26000,Makkah,1086,False
3761,5475,5457,Mercedes,S,2012,Gulf Arabic,Brown,Semi Full,3.0,Gas,Automatic,131000,Riyadh,95000,False
3762,5476,180,MG,RX5,2018,Saudi,White,Full,3.0,Gas,Automatic,109000,Riyadh,49000,False
3763,5478,1825,Mazda,6,2020,Saudi,White,Standard,2.5,Gas,Automatic,78000,Riyadh,76000,False
3764,5479,3915,Nissan,Pathfinder,2001,Saudi,Silver,Semi Full,2.7,Gas,Automatic,546473,Al-Medina,14000,False
3765,5480,470,GMC,Yukon,2016,Gulf Arabic,Black,Full,5.3,Gas,Automatic,55000,Riyadh,175000,False
3766,5482,4015,Ford,Taurus,2015,Saudi,Black,Full,3.0,Gas,Automatic,197000,Riyadh,58000,False
3767,5483,2144,Mercedes,G,2017,Saudi,White,Full,4.0,Gas,Automatic,113000,Dammam,330000,False
3768,5484,3349,Hyundai,Sonata,2019,Saudi,White,Standard,2.4,Gas,Automatic,106000,Jeddah,56000,False
3769,5486,6158,Toyota,Land Cruiser Pickup,2021,Gulf Arabic,Brown,Full,4.0,Gas,Manual,1519,Riyadh,175000,False
3770,5487,7132,Kia,Cadenza,2016,Saudi,White,Standard,3.5,Gas,Automatic,130000,Riyadh,56000,False
3771,5489,4128,Nissan,Sentra,2018,Saudi,Silver,Semi Full,1.6,Gas,Automatic,62000,Al-Ahsa,41000,False
3772,5492,783,Hyundai,Azera,2018,Saudi,Another Color,Full,3.5,Gas,Automatic,127000,Riyadh,82000,False
3773,5493,4245,Hyundai,Senta fe,2016,Saudi,White,Full,3.3,Gas,Automatic,131000,Al-Ahsa,60000,False
3774,5496,7930,Lexus,GS,2013,Saudi,Bronze,Semi Full,3.5,Gas,Automatic,287000,Riyadh,85000,False
3775,5497,5826,Chrysler,C300,2012,Saudi,Black,Full,5.7,Gas,Automatic,230000,Riyadh,35000,False
3776,5498,7675,Land Rover,Range Rover,2004,Saudi,Navy,Full,5.3,Gas,Automatic,300000,Makkah,22000,False
3777,5499,811,Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,33487,Riyadh,40500,False
3778,5500,5104,Hyundai,Accent,2016,Saudi,White,Standard,1.4,Gas,Automatic,98000,Dammam,26000,False
3779,5501,4602,Toyota,Land Cruiser,2014,Gulf Arabic,Another Color,Semi Full,4.6,Gas,Automatic,106000,Riyadh,129000,False
3780,5502,343,Toyota,Yaris,2015,Saudi,Black,Full,1.5,Gas,Automatic,203429,Riyadh,29000,False
3781,5503,3193,Jaguar,F Type,2016,Gulf Arabic,Red,Full,3.0,Gas,Automatic,42000,Dammam,190000,False
3782,5504,7128,Toyota,Land Cruiser 70,2016,Saudi,White,Full,4.0,Gas,Manual,190,Jazan,1414,False
3783,5505,3704,Hyundai,Sonata,2011,Saudi,Grey,Semi Full,2.4,Gas,Automatic,450,Aseer,18000,False
3784,5506,122,Ford,Expedition,2017,Gulf Arabic,White,Full,5.4,Gas,Automatic,34000,Riyadh,108000,False
3785,5507,6250,MINI,Copper,2016,Gulf Arabic,Blue,Semi Full,2.0,Gas,Automatic,75000,Jeddah,80000,False
3786,5508,625,Chevrolet,Tahoe,2016,Saudi,Another Color,Semi Full,5.3,Gas,Automatic,123496,Riyadh,130000,False
3787,5509,3354,Kia,Optima,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,116000,Jeddah,42000,False
3788,5510,1416,GMC,Sierra,2011,Saudi,White,Standard,5.3,Gas,Automatic,272000,Al-Ahsa,41000,False
3789,5513,4860,Nissan,Sentra,2019,Saudi,Silver,Full,1.6,Gas,Automatic,71000,Riyadh,43500,False
3790,5514,3231,Volkswagen,Golf,2016,Gulf Arabic,White,Full,2.0,Gas,Automatic,111000,Riyadh,65000,False
3791,5516,7770,Hyundai,Azera,2016,Saudi,Grey,Semi Full,3.0,Gas,Automatic,199100,Riyadh,52000,False
3792,5517,4264,Audi,A6,2014,Saudi,White,Full,3.5,Gas,Automatic,79000,Jeddah,85000,False
3793,5519,2268,Toyota,Land Cruiser,2002,Saudi,White,Semi Full,4.0,Gas,Manual,3000,Dammam,42000,False
3794,5520,2248,Isuzu,D-MAX,2015,Saudi,White,Standard,2.5,Diesel,Manual,445539,Dammam,53000,False
3795,5522,1478,Hyundai,Accent,2016,Saudi,White,Standard,1.4,Gas,Automatic,111,Riyadh,22000,False
3796,5523,271,Mercedes,S,2015,Other,Black,Full,3.0,Gas,Automatic,109000,Riyadh,199000,False
3797,5524,3674,Lexus,LX,2015,Saudi,White,Full,5.7,Gas,Automatic,248,Aseer,200000,False
3798,5525,4269,Mercedes,E,1998,Saudi,Bronze,Full,3.2,Gas,Automatic,490000,Dammam,8500,False
3799,5526,3030,Chevrolet,Caprice,2009,Saudi,White,Full,6.3,Gas,Automatic,211000,Riyadh,40000,False
3800,5527,5481,Honda,Accord,2016,Gulf Arabic,Grey,Semi Full,2.4,Gas,Automatic,106000,Riyadh,66000,False
3801,5530,5597,Kia,Optima,2015,Saudi,Navy,Semi Full,2.0,Gas,Automatic,359397,Riyadh,35000,False
3802,5532,2256,Toyota,Corolla,2018,Saudi,White,Standard,1.5,Gas,Automatic,98257,Dammam,49000,False
3803,5535,2719,Ford,Explorer,2014,Saudi,Black,Standard,3.5,Gas,Automatic,90000,Jeddah,58000,False
3804,5536,2029,Chrysler,S300,2018,Other,Silver,Full,3.6,Gas,Automatic,105000,Dammam,119000,False
3805,5537,181,Toyota,Land Cruiser,2012,Saudi,Grey,Full,1.0,Gas,Automatic,448000,Riyadh,109000,False
3806,5538,3399,Mercedes,S,2021,Gulf Arabic,Black,Full,3.0,Gas,Automatic,2500,Dammam,748000,False
3807,5539,6616,Toyota,Camry,2008,Gulf Arabic,Grey,Semi Full,2.0,Gas,Automatic,4430000,Al-Ahsa,17500,False
3808,5540,3183,Porsche,Cayenne S,2014,Saudi,Brown,Full,3.0,Gas,Automatic,118000,Dammam,145000,False
3809,5541,1517,Toyota,Land Cruiser,2021,Saudi,White,Semi Full,4.5,Diesel,Automatic,20000,Riyadh,265000,False
3810,5542,1077,Mercedes,S,2018,Saudi,Another Color,Full,3.5,Gas,Automatic,53700,Qassim,320000,False
3811,5546,1452,Toyota,Land Cruiser Pickup,2015,Saudi,Brown,Semi Full,4.0,Gas,Manual,96000,Tabouk,95000,False
3812,5547,2024,Toyota,Prado,2018,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,77000,Dammam,139000,False
3813,5548,957,Chevrolet,Tahoe,2016,Saudi,Another Color,Semi Full,5.3,Gas,Automatic,147000,Abha,120000,False
3814,5549,7974,Ford,Edge,2013,Saudi,Black,Full,3.5,Gas,Automatic,240,Jeddah,43000,False
3815,5550,3453,Nissan,VTC,2006,Saudi,Brown,Standard,4.0,Gas,Automatic,317109,Riyadh,35000,False
3816,5552,198,Kia,Cadenza,2016,Saudi,White,Standard,3.3,Gas,Automatic,145000,Riyadh,63000,False
3817,5553,3367,Hyundai,Accent,2017,Saudi,Grey,Full,1.6,Gas,Automatic,140000,Jeddah,30000,False
3818,5555,7815,Kia,Rio,2011,Saudi,Black,Standard,1.4,Gas,Manual,218000,Jubail,11500,False
3819,5556,4899,Hyundai,Accent,2014,Saudi,White,Full,1.6,Gas,Automatic,324000,Taef,20000,False
3820,5557,583,GMC,Yukon,2007,Saudi,Bronze,Semi Full,5.0,Gas,Automatic,303000,Riyadh,36000,False
3821,5558,1417,MINI,Copper,2016,Gulf Arabic,Another Color,Semi Full,2.0,Gas,Automatic,107000,Al-Ahsa,59000,False
3822,5560,4036,Nissan,Land Cruiser Pickup,1999,Saudi,White,Standard,4.5,Gas,Manual,180000,Riyadh,28000,False
3823,5562,4577,Toyota,Land Cruiser,2021,Saudi,White,Semi Full,4.5,Diesel,Automatic,15000,Dammam,262000,False
3824,5563,3396,Renault,Fluence,2015,Saudi,White,Semi Full,1.6,Gas,Automatic,132000,Riyadh,23000,False
3825,5564,3350,Toyota,Camry,2016,Saudi,Blue,Full,2.5,Gas,Automatic,164000,Jeddah,51000,False
3826,5566,7631,Ford,Edge,2018,Saudi,Silver,Standard,1.5,Gas,Automatic,60000,Al-Medina,85000,False
3827,5567,2699,Lexus,GS,2019,Gulf Arabic,Grey,Semi Full,3.5,Gas,Automatic,62000,Riyadh,170000,False
3828,5570,184,Kia,Cadenza,2019,Saudi,Brown,Standard,3.3,Gas,Automatic,73000,Riyadh,65000,False
3829,5571,3806,Land Rover,Range Rover,2016,Gulf Arabic,White,Full,5.0,Gas,Automatic,56500,Dammam,320000,False
3830,5572,1477,Lexus,LX,2014,Saudi,White,Full,5.7,Gas,Automatic,342,Abha,150000,False
3831,5573,6647,Toyota,Camry,2017,Saudi,Silver,Semi Full,2.0,Gas,Automatic,135000,Qassim,47000,False
3832,5574,93,Nissan,Patrol,1992,Saudi,White,Standard,4.6,Gas,Manual,357000,Dammam,27000,False
3833,5575,7744,Hyundai,Sonata,2011,Saudi,White,Semi Full,2.0,Gas,Automatic,336000,Riyadh,21000,False
3834,5577,219,Toyota,Land Cruiser,2014,Saudi,White,Full,4.0,Gas,Automatic,210600,Riyadh,120000,False
3835,5578,2134,Mercedes,S,2006,Saudi,Black,Full,3.0,Gas,Automatic,228000,Taef,45000,False
3836,5579,1240,Lexus,ES,2016,Other,Grey,Full,3.5,Gas,Automatic,50000,Dammam,126000,False
3837,5580,6274,Ford,Ranger,2011,Other,White,Standard,2.2,Gas,Manual,150000,Riyadh,20000,False
3838,5582,823,Nissan,Pathfinder,2006,Saudi,Blue,Semi Full,3.5,Gas,Automatic,300000,Riyadh,13000,False
3839,5583,5422,Toyota,FJ,2008,Saudi,White,Semi Full,4.0,Gas,Automatic,512000,Riyadh,40000,False
3840,5584,2162,Mazda,6,2018,Saudi,Grey,Full,2.4,Gas,Automatic,42000,Jeddah,86000,False
3841,5585,7030,GMC,Yukon,2012,Saudi,Brown,Semi Full,5.7,Gas,Automatic,317800,Al-Ahsa,52000,False
3842,5587,80,INFINITI,M,2007,Saudi,Black,Full,4.5,Gas,Automatic,303000,Riyadh,10000,False
3843,5588,931,Chevrolet,Malibu,2019,Saudi,Black,Standard,1.5,Gas,Automatic,127000,Riyadh,57000,False
3844,5589,1950,Hyundai,Sonata,2017,Other,Black,Semi Full,1.7,Diesel,Automatic,82190,Qassim,63000,False
3845,5590,6198,Hyundai,Elantra,2016,Other,White,Full,1.6,Diesel,Automatic,74000,Jeddah,50000,False
3846,5591,4096,Mazda,3,2016,Gulf Arabic,White,Semi Full,2.0,Gas,Automatic,129000,Riyadh,31000,False
3847,5592,3666,Toyota,Camry,2008,Saudi,White,Full,2.4,Gas,Manual,360000,Makkah,19000,False
3848,5595,2886,Toyota,Land Cruiser,2016,Gulf Arabic,White,Full,4.0,Gas,Manual,220000,Dammam,130000,False
3849,5596,2837,Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,102000,Dammam,27500,False
3850,5599,123,Land Rover,Range Rover,2009,Saudi,Black,Full,5.0,Gas,Automatic,195000,Jeddah,45000,False
3851,5600,3056,Toyota,Hilux,2019,Saudi,White,Full,2.7,Gas,Manual,122,Aseer,75000,False
3852,5604,1088,Toyota,Avalon,2016,Gulf Arabic,Silver,Semi Full,3.5,Gas,Automatic,93000,Riyadh,75000,False
3853,5605,2087,Chevrolet,Caprice,2013,Saudi,Silver,Standard,6.0,Gas,Automatic,92132,Riyadh,76500,False
3854,5606,543,Lexus,ES,2016,Gulf Arabic,White,Semi Full,3.0,Gas,Automatic,78000,Riyadh,115000,False
3855,5608,2471,Hyundai,Tucson,2016,Saudi,Grey,Standard,2.0,Gas,Automatic,72000,Riyadh,54000,False
3856,5609,771,Lexus,LX,2012,Saudi,Another Color,Full,5.7,Gas,Automatic,346000,Riyadh,125000,False
3857,5610,4000,Hyundai,Sonata,2019,Saudi,Silver,Semi Full,2.4,Gas,Automatic,53000,Dammam,79000,False
3858,5611,7379,Toyota,Prado,2021,Saudi,White,Semi Full,2.7,Gas,Automatic,4600,Hafar Al-Batin,150000,False
3859,5612,4816,Toyota,Yaris,2016,Other,Silver,Standard,1.5,Gas,Automatic,223000,Jubail,25000,False
3860,5613,192,Chrysler,C300,2017,Saudi,Grey,Full,5.7,Gas,Automatic,130000,Riyadh,88000,False
3861,5615,6618,Ford,Marquis,2009,Saudi,Golden,Semi Full,4.6,Gas,Automatic,300000,Riyadh,17000,False
3862,5616,2251,Hyundai,Elantra,2018,Saudi,White,Standard,1.6,Gas,Automatic,79882,Dammam,50500,False
3863,5618,6151,Toyota,Hilux,2018,Saudi,White,Full,2.7,Gas,Automatic,63000,Jeddah,110000,False
3864,5619,4739,Mazda,CX9,2011,Saudi,Oily,Full,3.7,Gas,Automatic,315000,Al-Medina,33000,False
3865,5621,475,GMC,Yukon,2016,Gulf Arabic,Black,Full,5.3,Gas,Automatic,61000,Riyadh,165000,False
3866,5622,5126,Renault,Logan,2014,Saudi,Silver,Semi Full,1.6,Gas,Manual,210,Riyadh,10000,False
3867,5623,4360,Ford,Expedition,2012,Saudi,Silver,Standard,5.4,Gas,Automatic,207000,Dammam,47000,False
3868,5627,4050,Kia,Cadenza,2017,Saudi,Silver,Standard,3.0,Gas,Automatic,93000,Riyadh,57000,False
3869,5628,3628,Hyundai,Accent,2019,Saudi,Blue,Standard,1.4,Gas,Automatic,65392,Al-Ahsa,37000,False
3870,5629,4547,Hyundai,Accent,2019,Saudi,Silver,Standard,1.4,Gas,Automatic,72000,Dammam,40000,False
3871,5630,1972,Hyundai,H1,2016,Saudi,White,Standard,2.4,Gas,Automatic,154000,Al-Ahsa,54000,False
3872,5631,7953,Kia,Cerato,2015,Saudi,White,Standard,1.6,Gas,Automatic,120000,Arar,25000,False
3873,5632,3992,Hyundai,Creta,2017,Saudi,Silver,Semi Full,1.6,Gas,Automatic,120000,Jeddah,50000,False
3874,5633,6070,Toyota,Corolla,2015,Saudi,Silver,Standard,1.6,Gas,Automatic,160000,Jeddah,27500,False
3875,5635,806,Mercedes,SL,2017,Saudi,Grey,Full,4.7,Gas,Automatic,29000,Dammam,280000,False
3876,5636,697,Chevrolet,Tahoe,2021,Saudi,White,Full,5.3,Gas,Automatic,800,Dammam,310000,False
3877,5637,6495,Dodge,Charger,2016,Other,Navy,Full,1.7,Gas,Automatic,140,Al-Medina,65000,False
3878,5639,359,Toyota,Land Cruiser,2019,Saudi,White,Full,4.6,Gas,Automatic,60000,Riyadh,240000,False
3879,5640,212,Hyundai,Sonata,2018,Saudi,Brown,Standard,1.0,Gas,Automatic,130000,Riyadh,50000,False
3880,5641,3592,Ford,Ranger,2011,Saudi,White,Full,2.5,Gas,Manual,168000,Riyadh,24000,False
3881,5642,6528,Genesis,G80,2013,Saudi,Black,Full,3.8,Gas,Automatic,124,Jeddah,55000,False
3882,5643,5703,Chevrolet,Abeka,2009,Saudi,White,Semi Full,2.0,Gas,Automatic,370000,Jeddah,11000,False
3883,5644,4204,Hyundai,H1,2016,Other,Grey,Semi Full,2.4,Gas,Automatic,280000,Makkah,32000,False
3884,5646,2589,Chevrolet,Tahoe,2016,Saudi,Red,Semi Full,5.3,Gas,Automatic,131929,Riyadh,116500,False
3885,5647,6503,Hummer,H3,2008,Other,Red,Full,3.5,Gas,Automatic,340000,Riyadh,21000,False
3886,5648,176,Nissan,Sunny,2018,Saudi,White,Standard,1.5,Gas,Automatic,90418,Riyadh,25500,False
3887,5649,351,Nissan,X-Trail,2006,Saudi,White,Standard,2.5,Gas,Automatic,238000,Dammam,13000,False
3888,5650,1900,Chevrolet,Camaro,2018,Other,Blue,Full,3.6,Gas,Automatic,79000,Dammam,113000,False
3889,5652,2811,Chevrolet,Suburban,2013,Saudi,Silver,Full,5.3,Gas,Automatic,283000,Dammam,69000,False
3890,5653,760,Chevrolet,Tahoe,2013,Saudi,Brown,Semi Full,5.3,Gas,Automatic,342000,Riyadh,53000,False
3891,5655,6634,Chevrolet,Silverado,2014,Gulf Arabic,White,Semi Full,5.3,Gas,Automatic,233,Dammam,75000,False
3892,5656,7213,Kia,Opirus,2009,Saudi,White,Semi Full,6.0,Gas,Automatic,216000,Yanbu,16000,False
3893,5657,5279,Ford,F150,2019,Saudi,Brown,Semi Full,5.7,Gas,Automatic,59000,Aseer,2665,False
3894,5658,2314,Toyota,Hilux,2016,Saudi,White,Standard,2.7,Gas,Manual,220424,Dammam,62000,False
3895,5659,320,Chevrolet,Spark,2019,Saudi,Silver,Standard,1.4,Gas,Automatic,63744,Riyadh,25000,False
3896,5660,7979,Ford,Edge,2012,Saudi,Brown,Full,3.5,Gas,Automatic,395000,Qassim,35000,False
3897,5665,2316,Hyundai,Sonata,2017,Saudi,Silver,Standard,2.4,Gas,Automatic,109191,Dammam,54000,False
3898,5666,5838,Porsche,Cayenne,2015,Saudi,White,Full,3.6,Gas,Automatic,114000,Riyadh,155000,False
3899,5667,1607,Renault,Symbol,2020,Saudi,White,Standard,1.6,Gas,Automatic,27000,Jeddah,25000,False
3900,5668,2947,GMC,Yukon,2012,Saudi,Bronze,Standard,5.3,Gas,Automatic,177000,Dammam,75000,False
3901,5669,4363,Kia,Carnival,2016,Saudi,Bronze,Semi Full,3.3,Gas,Automatic,243000,Dammam,46000,False
3902,5672,142,Genesis,Royal,2018,Saudi,Grey,Full,3.8,Gas,Automatic,78000,Riyadh,110000,False
3903,5673,1273,Mazda,6,2015,Gulf Arabic,Blue,Standard,2.0,Gas,Automatic,82914,Riyadh,53000,False
3904,5674,2990,Lexus,RX,2016,Saudi,Grey,Full,3.5,Gas,Automatic,69070,Jeddah,180000,False
3905,5676,378,Lexus,GS,2017,Gulf Arabic,Black,Full,3.5,Gas,Automatic,78000,Riyadh,170000,False
3906,5678,1961,Toyota,Rav4,2016,Saudi,Black,Standard,2.5,Gas,Automatic,231000,Jubail,52000,False
3907,5679,61,Nissan,Sunny,2019,Saudi,Silver,Standard,1.5,Gas,Automatic,87537,Riyadh,26800,False
3908,5680,6570,MG,GS,2020,Saudi,White,Semi Full,2.0,Gas,Automatic,11000,Riyadh,51000,False
3909,5683,6614,Nissan,Patrol,2016,Saudi,Brown,Full,4.0,Gas,Automatic,183000,Khobar,150000,False
3910,5684,1847,Chevrolet,Impala,2014,Saudi,White,Semi Full,3.6,Gas,Automatic,181000,Riyadh,60000,False
3911,5686,1095,Chevrolet,Impala,2018,Gulf Arabic,Navy,Full,3.5,Gas,Automatic,113000,Riyadh,78000,False
3912,5687,5907,Chevrolet,Caprice,2009,Saudi,Blue,Standard,6.0,Gas,Manual,230945,Tabouk,15000,False
3913,5688,7911,Hyundai,Accent,2018,Saudi,White,Semi Full,1.4,Gas,Automatic,51000,Hafar Al-Batin,35000,False
3914,5689,4118,Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,110000,Al-Ahsa,51000,False
3915,5690,628,GMC,Sierra,2016,Saudi,White,Full,5.3,Gas,Automatic,82576,Riyadh,120000,False
3916,5692,1611,BMW,The 7,2008,Saudi,Black,Semi Full,2.0,Gas,Automatic,176000,Al-Medina,26000,False
3917,5694,7557,Genesis,G80,2019,Saudi,White,Full,3.0,Gas,Automatic,52000,Riyadh,130000,False
3918,5695,773,Kia,Cadenza,2020,Saudi,White,Standard,3.5,Gas,Automatic,96000,Riyadh,70000,False
3919,5696,6008,Isuzu,Dyna,2013,Saudi,White,Standard,7.0,Diesel,Manual,300,Dammam,82000,False
3920,5697,383,Land Rover,Range Rover,2016,Gulf Arabic,White,Full,5.0,Gas,Automatic,110000,Riyadh,255000,False
3921,5698,4444,Nissan,Sunny,2018,Saudi,White,Standard,1.5,Gas,Automatic,92904,Riyadh,25000,False
3922,5705,3945,Hyundai,Elantra,2017,Saudi,Grey,Full,2.0,Gas,Automatic,140000,Jeddah,47000,False
3923,5706,5349,Toyota,Corolla,2015,Saudi,White,Semi Full,1.6,Gas,Automatic,84000,Dammam,42000,False
3924,5707,1092,Chevrolet,Suburban,2016,Gulf Arabic,Golden,Standard,5.2,Gas,Automatic,96000,Riyadh,126000,False
3925,5708,7624,Mercedes,SEL,1986,Saudi,Silver,Full,3.0,Gas,Automatic,500000,Tabouk,5500,False
3926,5709,5576,Geely,X7,2017,Saudi,Black,Full,2.4,Gas,Automatic,65000,Riyadh,45000,False
3927,5711,1402,Hyundai,Senta fe,2014,Saudi,Black,Full,3.3,Gas,Automatic,201421,Riyadh,57500,False
3928,5712,5807,Mercedes,GL,2015,Saudi,White,Full,4.6,Gas,Automatic,178000,Riyadh,145000,False
3929,5718,4483,Toyota,Camry,2015,Saudi,White,Standard,1.5,Gas,Automatic,180,Arar,28000,False
3930,5720,7436,Ford,Taurus,2015,Saudi,Another Color,Semi Full,3.5,Gas,Automatic,262000,Riyadh,55000,False
3931,5721,7373,Mitsubishi,Pajero,2016,Gulf Arabic,White,Semi Full,3.5,Gas,Automatic,209000,Riyadh,50000,False
3932,5722,2225,Chevrolet,Caprice,2013,Saudi,Silver,Standard,6.0,Gas,Automatic,74522,Riyadh,79500,False
